,SEASON,PLAYER ID,PLAYER NAME,TEAM ID,TEAM ABBREVIATION,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,TEAM,POSITION,BIRTH DATE,EXP,SCHOOL
4643,2011-12,202331,Paul George,1610612754,IND,22.0,203.2,97.52247552866254,Fresno State,USA,2010,1,10,Indiana Pacers,G-F,"MAY 02, 1990",1,Fresno State
4644,2011-12,201579,Roy Hibbert,1610612754,IND,25.0,218.44,117.93415645326634,Georgetown,USA,2008,1,17,Indiana Pacers,C,"DEC 11, 1986",3,Georgetown
4645,2011-12,201946,Tyler Hansbrough,1610612754,IND,26.0,205.74,113.39822735890992,North Carolina,USA,2009,1,13,Indiana Pacers,F-C,"NOV 03, 1985",2,North Carolina
4646,2011-12,2738,Andre Iguodala,1610612755,PHI,28.0,198.12,93.89373225317745,Arizona,USA,2004,1,9,Philadelphia 76ers,F-G,"JAN 28, 1984",7,Arizona
4647,2011-12,202342,Craig Brackins,1610612755,PHI,24.0,208.28,104.32636917019714,Iowa State,USA,2010,1,21,Philadelphia 76ers,F,"OCT 09, 1987",1,Iowa State
4648,2011-12,1882,Elton Brand,1610612755,PHI,33.0,205.74,115.21259899665247,Duke,USA,1999,1,1,Philadelphia 76ers,F,"MAR 11, 1979",12,Duke
4649,2011-12,202323,Evan Turner,1610612755,PHI,23.0,200.66,92.98654643430616,Ohio State,USA,2010,1,2,Philadelphia 76ers,G-F,"OCT 27, 1988",1,Ohio State
4650,2011-12,201975,Jodie Meeks,1610612755,PHI,24.0,193.04,94.34732516261306,Kentucky,USA,2009,2,41,Philadelphia 76ers,G,"AUG 21, 1987",2,Kentucky
4651,2011-12,201950,Jrue Holiday,1610612755,PHI,22.0,193.04,81.64672369841516,UCLA,USA,2009,1,17,Philadelphia 76ers,G,"JUN 12, 1990",2,UCLA
4652,2011-12,202730,Lavoy Allen,1610612755,PHI,23.0,205.74,102.05840462301894,Temple,USA,2011,2,50,Philadelphia 76ers,C-F,"FEB 04, 1989",R,Temple
4653,2011-12,101150,Lou Williams,1610612755,PHI,25.0,185.42,79.37875915123695,None,USA,2005,2,45,Philadelphia 76ers,G,"OCT 27, 1986",6,South Gwinnett HS (GA)
4654,2011-12,202696,Nikola Vucevic,1610612755,PHI,21.0,213.36,108.86229826455354,Southern California,Montenegro,2011,1,16,Philadelphia 76ers,C-F,"OCT 24, 1990",R,Southern California
4655,2011-12,201970,Sam Young,1610612755,PHI,27.0,198.12,99.79044007584076,Pittsburgh,USA,2009,2,36,Philadelphia 76ers,F-G,"JUN 01, 1985",2,Pittsburgh
4656,2011-12,201150,Spencer Hawes,1610612755,PHI,24.0,215.9,111.13026281173174,Washington,USA,2007,1,10,Philadelphia 76ers,C,"APR 28, 1988",4,Washington
4657,2011-12,201152,Thaddeus Young,1610612755,PHI,24.0,203.2,99.79044007584076,Georgia Tech,USA,2007,1,12,Philadelphia 76ers,F,"JUN 21, 1988",4,Georgia Tech
4658,2011-12,1499,Tony Battie,1610612755,PHI,36.0,210.82,108.86229826455354,Texas Tech,USA,1997,1,5,Philadelphia 76ers,C,"FEB 11, 1976",13,Texas Tech
4659,2011-12,202918,Xavier Silas,1610612755,PHI,24.0,195.58,92.98654643430616,Northern Illinois,USA,2011,,,Philadelphia 76ers,G,"JAN 22, 1988",R,Northern Illinois
4660,2011-12,101112,Channing Frye,1610612756,PHX,29.0,210.82,111.13026281173174,Arizona,USA,2005,1,8,Phoenix Suns,F-C,"MAY 17, 1983",6,Arizona
4661,2011-12,255,Grant Hill,1610612756,PHX,39.0,203.2,102.05840462301894,Duke,USA,1994,1,3,Phoenix Suns,F,"OCT 05, 1972",16,Duke
4662,2011-12,101124,Hakim Warrick,1610612756,PHX,29.0,205.74,99.33684716640512,Syracuse,USA,2005,1,19,Phoenix Suns,F,"JUL 08, 1982",6,Syracuse
4663,2011-12,201162,Jared Dudley,1610612756,PHX,26.0,200.66,102.05840462301894,Boston College,USA,2007,1,22,Phoenix Suns,G-F,"JUL 10, 1985",4,Boston College
4664,2011-12,2735,Josh Childress,1610612756,PHX,29.0,203.2,95.25451098148434,Stanford,USA,2004,1,6,Phoenix Suns,F,"JUN 20, 1983",5,Stanford
4665,2011-12,101162,Marcin Gortat,1610612756,PHX,28.0,210.82,108.86229826455354,None,Poland,2005,2,57,Phoenix Suns,C,"FEB 17, 1984",4,RheinEnergie Cologne
4666,2011-12,202693,Markieff Morris,1610612756,PHX,22.0,208.28,111.13026281173174,Kansas,USA,2011,1,13,Phoenix Suns,F,"SEP 02, 1989",R,Kansas
4667,2011-12,2072,Michael Redd,1610612756,PHX,32.0,198.12,97.52247552866254,Ohio State,USA,2000,2,43,Phoenix Suns,G,"AUG 24, 1979",11,Ohio State
4668,2011-12,201577,Robin Lopez,1610612756,PHX,24.0,213.36,115.66619190608812,Stanford,USA,2008,1,15,Phoenix Suns,C,"APR 01, 1988",3,Stanford
4669,2011-12,101179,Ronnie Price,1610612756,PHX,29.0,187.96,86.18265279277155,Utah Valley,USA,Undrafted,Undrafted,Undrafted,Phoenix Suns,G,"JUN 21, 1983",6,Utah Valley
4670,2011-12,2742,Sebastian Telfair,1610612756,PHX,27.0,182.88,77.11079460405875,None,USA,2004,1,13,Phoenix Suns,G,"JUN 09, 1985",7,Abraham Lincoln HS (NY)
4671,2011-12,200769,Shannon Brown,1610612756,PHX,26.0,193.04,95.25451098148434,Michigan State,USA,2006,1,25,Phoenix Suns,G,"NOV 29, 1985",5,Michigan State
4672,2011-12,959,Steve Nash,1610612756,PHX,38.0,190.5,80.73953787954387,Santa Clara,Canada,1996,1,15,Phoenix Suns,G,"FEB 07, 1974",15,Santa Clara
4673,2011-12,200783,Craig Smith,1610612757,POR,28.0,200.66,120.20212100044454,Boston College,USA,2006,2,36,Portland Trail Blazers,F,"NOV 10, 1983",5,Boston College
4674,2011-12,202343,Elliot Williams,1610612757,POR,23.0,195.58,81.64672369841516,Memphis,USA,2010,1,22,Portland Trail Blazers,G,"JUN 20, 1989",R,Memphis
4675,2011-12,201934,Hasheem Thabeet,1610612757,POR,25.0,220.98,119.29493518157324,Connecticut,Tanzania,2009,1,2,Portland Trail Blazers,C,"FEB 16, 1987",2,Connecticut
4676,2011-12,201581,JJ Hickson,1610612757,POR,23.0,205.74,109.7694840834248,North Carolina State,USA,2008,1,19,Portland Trail Blazers,F,"SEP 04, 1988",3,North Carolina State
4677,2011-12,2037,Jamal Crawford,1610612757,POR,32.0,195.58,90.71858188712795,Michigan,USA,2000,1,8,Portland Trail Blazers,G,"MAR 20, 1980",11,Michigan
4678,2011-12,2038,Joel Przybilla,1610612757,POR,32.0,215.9,111.13026281173174,Minnesota,USA,2000,1,9,Portland Trail Blazers,C,"OCT 10, 1979",11,Minnesota
4679,2011-12,201938,Jonny Flynn,1610612757,POR,23.0,182.88,83.91468824559335,Syracuse,USA,2009,1,6,Portland Trail Blazers,G,"FEB 06, 1989",2,Syracuse
4680,2011-12,703,Kurt Thomas,1610612757,POR,39.0,205.74,104.32636917019714,TCU,USA,1995,1,10,Portland Trail Blazers,C-F,"OCT 04, 1972",16,TCU
4681,2011-12,200746,LaMarcus Aldridge,1610612757,POR,26.0,210.82,108.86229826455354,Texas-Austin,USA,2006,1,2,Portland Trail Blazers,F,"JUL 19, 1985",5,Texas-Austin
4682,2011-12,202337,Luke Babbitt,1610612757,POR,23.0,205.74,102.05840462301894,Nevada-Reno,USA,2010,1,16,Portland Trail Blazers,F,"JUN 20, 1989",1,Nevada-Reno
4683,2011-12,201587,Nicolas Batum,1610612757,POR,23.0,203.2,90.71858188712795,None,France,2008,1,25,Portland Trail Blazers,F-G,"DEC 14, 1988",3,Le Mans
4684,2011-12,202701,Nolan Smith,1610612757,POR,23.0,187.96,83.91468824559335,Duke,USA,2011,1,21,Portland Trail Blazers,G,"JUL 25, 1988",R,Duke
4685,2011-12,101109,Raymond Felton,1610612757,POR,28.0,185.42,92.98654643430616,North Carolina,USA,2005,1,5,Portland Trail Blazers,G,"JUN 26, 1984",6,North Carolina
4686,2011-12,202083,Wesley Matthews,1610612757,POR,25.0,195.58,99.79044007584076,Marquette,USA,Undrafted,Undrafted,Undrafted,Portland Trail Blazers,G,"OCT 14, 1986",2,Marquette
4687,2011-12,101236,Chuck Hayes,1610612758,SAC,29.0,198.12,113.39822735890992,Kentucky,USA,Undrafted,Undrafted,Undrafted,Sacramento Kings,F-C,"JUN 11, 1983",6,Kentucky
4688,2011-12,202326,DeMarcus Cousins,1610612758,SAC,21.0,210.82,122.47008554762272,Kentucky,USA,2010,1,5,Sacramento Kings,C,"AUG 13, 1990",1,Kentucky
4689,2011-12,201590,Donte Greene,1610612758,SAC,24.0,210.82,102.5119975324546,Syracuse,USA,2008,1,28,Sacramento Kings,F,"FEB 21, 1988",3,Syracuse
4690,2011-12,101128,Francisco Garcia,1610612758,SAC,30.0,200.66,88.45061733994974,Louisville,Dominican Republic,2005,1,23,Sacramento Kings,F-G,"DEC 31, 1981",6,Louisville
4691,2011-12,202355,Hassan Whiteside,1610612758,SAC,23.0,213.36,106.59433371737532,Marshall,USA,2010,2,33,Sacramento Kings,C,"JUN 13, 1989",1,Marshall
4692,2011-12,202738,Isaiah Thomas,1610612758,SAC,23.0,175.26,83.91468824559335,Washington,USA,2011,2,60,Sacramento Kings,G,"FEB 07, 1989",R,Washington
4693,2011-12,201574,Jason Thompson,1610612758,SAC,25.0,210.82,113.39822735890992,Rider University,USA,2008,1,12,Sacramento Kings,F,"JUL 21, 1986",3,Rider University
4694,2011-12,202690,Jimmer Fredette,1610612758,SAC,23.0,187.96,88.45061733994974,Brigham Young,USA,2011,1,10,Sacramento Kings,G,"FEB 25, 1989",R,Brigham Young
4695,2011-12,2422,John Salmons,1610612758,SAC,32.0,198.12,93.89373225317745,Miami,USA,2002,1,26,Sacramento Kings,F-G,"DEC 12, 1979",9,Miami
4696,2011-12,201977,Marcus Thornton,1610612758,SAC,25.0,193.04,92.98654643430616,Louisiana State,USA,2009,2,43,Sacramento Kings,G,"JUN 05, 1987",2,Louisiana State
4697,2011-12,201944,Terrence Williams,1610612758,SAC,25.0,198.12,99.79044007584076,Louisville,USA,2009,1,11,Sacramento Kings,G-F,"JUN 28, 1987",2,Louisville
4698,2011-12,2566,Travis Outlaw,1610612758,SAC,27.0,205.74,93.89373225317745,None,USA,2003,1,23,Sacramento Kings,F,"SEP 18, 1984",8,Starkville HS (MS)
4699,2011-12,202715,Tyler Honeycutt,1610612758,SAC,21.0,203.2,85.27546697390027,UCLA,USA,2011,2,35,Sacramento Kings,F,"JUL 15, 1990",R,UCLA
4700,2011-12,201936,Tyreke Evans,1610612758,SAC,22.0,198.12,99.79044007584076,Memphis,USA,2009,1,4,Sacramento Kings,G,"SEP 19, 1989",2,Memphis
4701,2011-12,2564,Boris Diaw,1610612759,SAS,30.0,203.2,106.59433371737532,None,France,2003,1,21,San Antonio Spurs,F-C,"APR 16, 1982",8,Pau Orthez
4702,2011-12,202709,Cory Joseph,1610612759,SAS,20.0,190.5,83.91468824559335,Texas-Austin,Canada,2011,1,29,San Antonio Spurs,G,"AUG 20, 1991",R,Texas-Austin
4703,2011-12,201980,Danny Green,1610612759,SAS,25.0,198.12,95.25451098148434,North Carolina,USA,2009,2,46,San Antonio Spurs,G-F,"JUN 22, 1987",2,North Carolina
4704,2011-12,201971,DeJuan Blair,1610612759,SAS,23.0,200.66,122.47008554762272,Pittsburgh,USA,2009,2,37,San Antonio Spurs,C,"APR 22, 1989",2,Pittsburgh
4705,2011-12,201182,Derrick Byars,1610612759,SAS,28.0,200.66,99.79044007584076,Vanderbilt,USA,2007,2,42,San Antonio Spurs,G-F,"APR 25, 1984",R,Vanderbilt
4706,2011-12,202390,Gary Neal,1610612759,SAS,27.0,193.04,95.25451098148434,Towson,USA,Undrafted,Undrafted,Undrafted,San Antonio Spurs,G,"OCT 03, 1984",1,Towson
4707,2011-12,202341,James Anderson,1610612759,SAS,23.0,198.12,97.52247552866254,Oklahoma State,USA,2010,1,20,San Antonio Spurs,G,"MAR 25, 1989",1,Oklahoma State
4708,2011-12,202695,Kawhi Leonard,1610612759,SAS,21.0,200.66,102.05840462301894,San Diego State,USA,2011,1,15,San Antonio Spurs,F-G,"JUN 29, 1991",R,San Diego State
4709,2011-12,1938,Manu Ginobili,1610612759,SAS,34.0,198.12,92.98654643430616,None,Argentina,1999,2,57,San Antonio Spurs,G,"JUL 28, 1977",9,Virtus Bologna
4710,2011-12,2588,Matt Bonner,1610612759,SAS,32.0,208.28,106.59433371737532,Florida,USA,2003,2,45,San Antonio Spurs,F-C,"APR 05, 1980",7,Florida
4711,2011-12,201988,Patty Mills,1610612759,SAS,23.0,182.88,83.91468824559335,St.Mary's College of California,Australia,2009,2,55,San Antonio Spurs,G,"AUG 11, 1988",2,St.Mary's College of California
4712,2011-12,1536,Stephen Jackson,1610612759,SAS,34.0,203.2,99.79044007584076,Butler C.C. (KS),USA,1997,2,42,San Antonio Spurs,F-G,"APR 05, 1978",11,Butler C.C. (KS)
4713,2011-12,201168,Tiago Splitter,1610612759,SAS,27.0,210.82,108.86229826455354,None,Brazil,2007,1,28,San Antonio Spurs,F-C,"JAN 01, 1985",1,Baskonia
4714,2011-12,1495,Tim Duncan,1610612759,SAS,36.0,210.82,115.66619190608812,Wake Forest,US Virgin Islands,1997,1,1,San Antonio Spurs,F,"APR 25, 1976",14,Wake Forest
4715,2011-12,2225,Tony Parker,1610612759,SAS,30.0,187.96,83.91468824559335,None,France,2001,1,28,San Antonio Spurs,G,"MAY 17, 1982",10,Paris Basket Racing
4716,2011-12,202332,Cole Aldrich,1610612760,OKC,23.0,210.82,108.86229826455354,Kansas,USA,2010,1,11,Oklahoma City Thunder,C,"OCT 31, 1988",1,Kansas
4717,2011-12,201161,Daequan Cook,1610612760,OKC,25.0,195.58,95.25451098148434,Ohio State,USA,2007,1,21,Oklahoma City Thunder,G,"APR 28, 1987",4,Ohio State
4718,2011-12,965,Derek Fisher,1610612760,OKC,37.0,185.42,95.25451098148434,Arkansas-Little Rock,USA,1996,1,24,Oklahoma City Thunder,G,"AUG 09, 1974",15,Arkansas-Little Rock
4719,2011-12,201953,Eric Maynor,1610612760,OKC,25.0,190.5,79.37875915123695,Va Commonwealth,USA,2009,1,20,Oklahoma City Thunder,G,"JUN 11, 1987",2,Va Commonwealth
4720,2011-12,201935,James Harden,1610612760,OKC,22.0,195.58,99.79044007584076,Arizona State,USA,2009,1,3,Oklahoma City Thunder,G,"AUG 26, 1989",2,Arizona State
4721,2011-12,2570,Kendrick Perkins,1610612760,OKC,27.0,208.28,122.47008554762272,None,USA,2003,1,27,Oklahoma City Thunder,C,"NOV 10, 1984",8,Clifton J. Ozen HS (TX)
4722,2011-12,201142,Kevin Durant,1610612760,OKC,23.0,205.74,106.59433371737532,Texas-Austin,USA,2007,1,2,Oklahoma City Thunder,F,"SEP 29, 1988",4,Texas-Austin
4723,2011-12,202351,Lazar Hayward,1610612760,OKC,25.0,198.12,102.05840462301894,Marquette,USA,2010,1,30,Oklahoma City Thunder,F,"NOV 26, 1986",1,Marquette
4724,2011-12,1737,Nazr Mohammed,1610612760,OKC,34.0,208.28,113.39822735890992,Kentucky,USA,1998,1,29,Oklahoma City Thunder,C,"SEP 05, 1977",13,Kentucky
4725,2011-12,2555,Nick Collison,1610612760,OKC,31.0,208.28,115.66619190608812,Kansas,USA,2003,1,12,Oklahoma City Thunder,F-C,"OCT 26, 1980",7,Kansas
4726,2011-12,202704,Reggie Jackson,1610612760,OKC,22.0,190.5,94.34732516261306,Boston College,USA,2011,1,24,Oklahoma City Thunder,G,"APR 16, 1990",R,Boston College
4727,2011-12,2767,Royal Ivey,1610612760,OKC,30.0,193.04,97.52247552866254,Texas-Austin,USA,2004,2,37,Oklahoma City Thunder,G,"DEC 20, 1981",7,Texas-Austin
4728,2011-12,201566,Russell Westbrook,1610612760,OKC,23.0,190.5,84.82187406446464,UCLA,USA,2008,1,4,Oklahoma City Thunder,G,"NOV 12, 1988",3,UCLA
4729,2011-12,201586,Serge Ibaka,1610612760,OKC,22.0,208.28,106.59433371737532,None,Republic of the Congo,2008,1,24,Oklahoma City Thunder,F-C,"SEP 18, 1989",2,Ricoh Manresa
4730,2011-12,200757,Thabo Sefolosha,1610612760,OKC,28.0,200.66,97.52247552866254,None,Switzerland,2006,1,13,Oklahoma City Thunder,G,"MAY 02, 1984",5,                                   
4731,2011-12,201189,Aaron Gray,1610612761,TOR,27.0,213.36,122.47008554762272,Pittsburgh,USA,2007,2,49,Toronto Raptors,C,"DEC 07, 1984",4,Pittsburgh
4732,2011-12,101187,Alan Anderson,1610612761,TOR,29.0,198.12,99.79044007584076,Michigan State,USA,Undrafted,Undrafted,Undrafted,Toronto Raptors,F-G,"OCT 16, 1982",2,Michigan State
4733,2011-12,101161,Amir Johnson,1610612761,TOR,25.0,205.74,95.25451098148434,No College,USA,2005,2,56,Toronto Raptors,C-F,"MAY 01, 1987",6,No College
4734,2011-12,200745,Andrea Bargnani,1610612761,TOR,26.0,213.36,116.11978481552376,None,Italy,2006,1,1,Toronto Raptors,F-C,"OCT 26, 1985",5,Benetton Treviso
4735,2011-12,202386,Ben Uzoh,1610612761,TOR,24.0,190.5,92.98654643430616,Tulsa,USA,Undrafted,Undrafted,Undrafted,Toronto Raptors,G,"MAR 18, 1988",1,Tulsa
4736,2011-12,201942,DeMar DeRozan,1610612761,TOR,22.0,200.66,97.97606843809818,Southern California,USA,2009,1,9,Toronto Raptors,G,"AUG 07, 1989",2,Southern California
4737,2011-12,202334,Ed Davis,1610612761,TOR,23.0,208.28,105.23355498906842,North Carolina,USA,2010,1,13,Toronto Raptors,F,"JUN 05, 1989",1,North Carolina
4738,2011-12,201814,Gary Forbes,1610612761,TOR,27.0,200.66,99.79044007584076,Massachusetts,Panama,Undrafted,Undrafted,Undrafted,Toronto Raptors,F,"FEB 25, 1985",1,Massachusetts
4739,2011-12,2048,Jamaal Magloire,1610612761,TOR,34.0,210.82,120.20212100044454,Kentucky,Canada,2000,1,19,Toronto Raptors,C,"MAY 21, 1978",11,Kentucky
4740,2011-12,201949,James Johnson,1610612761,TOR,25.0,205.74,112.49104154003864,Wake Forest,USA,2009,1,16,Toronto Raptors,F,"FEB 20, 1987",2,Wake Forest
4741,2011-12,201573,Jerryd Bayless,1610612761,TOR,23.0,190.5,94.34732516261306,Arizona,USA,2008,1,11,Toronto Raptors,G,"AUG 20, 1988",3,Arizona
4742,2011-12,101181,Jose Calderon,1610612761,TOR,30.0,190.5,95.70810389092,None,Spain,Undrafted,Undrafted,Undrafted,Toronto Raptors,G,"SEP 28, 1981",6,                                   
4743,2011-12,101132,Linas Kleiza,1610612761,TOR,27.0,203.2,106.1407408079397,Missouri,Lithuania,2005,1,27,Toronto Raptors,F-G,"JAN 03, 1985",5,Missouri
4744,2011-12,202374,Solomon Alabi,1610612761,TOR,24.0,215.9,114.30541317778122,Florida State,Nigeria,2010,2,50,Toronto Raptors,C,"MAR 21, 1988",1,Florida State
4745,2011-12,2744,Al Jefferson,1610612762,UTA,27.0,208.28,131.0883508268999,None,USA,2004,1,15,Utah Jazz,C,"JAN 04, 1985",7,Prentiss HS (MS)
4746,2011-12,202692,Alec Burks,1610612762,UTA,20.0,198.12,91.62576770599922,Colorado,USA,2011,1,12,Utah Jazz,G,"JUL 20, 1991",R,Colorado
4747,2011-12,201336,Blake Ahearn,1610612762,UTA,28.0,187.96,86.18265279277155,Missouri State,USA,Undrafted,Undrafted,Undrafted,Utah Jazz,G,"MAY 27, 1984",2,Missouri State
4748,2011-12,101139,CJ Miles,1610612762,UTA,25.0,198.12,100.69762589471202,No College,USA,2005,2,34,Utah Jazz,G-F,"MAR 18, 1987",6,No College
4749,2011-12,201960,DeMarre Carroll,1610612762,UTA,25.0,203.2,96.16169680035564,Missouri,USA,2009,1,27,Utah Jazz,F,"JUL 27, 1986",2,Missouri
4750,2011-12,202324,Derrick Favors,1610612762,UTA,20.0,208.28,112.49104154003864,Georgia Tech,USA,2010,1,3,Utah Jazz,F-C,"JUL 15, 1991",1,Georgia Tech
4751,2011-12,2734,Devin Harris,1610612762,UTA,29.0,190.5,87.08983861164283,Wisconsin,USA,2004,1,5,Utah Jazz,G,"FEB 27, 1983",7,Wisconsin
4752,2011-12,2248,Earl Watson,1610612762,UTA,33.0,185.42,90.26498897769233,UCLA,USA,2001,2,39,Utah Jazz,G,"JUN 12, 1979",10,UCLA
4753,2011-12,202683,Enes Freedom,1610612762,UTA,20.0,210.82,121.1093068193158,None,Turkey,2011,1,3,Utah Jazz,C,"MAY 20, 1992",R,                                   
4754,2011-12,202330,Gordon Hayward,1610612762,UTA,22.0,203.2,95.25451098148434,Butler,USA,2010,1,9,Utah Jazz,F,"MAR 23, 1990",1,Butler
4755,2011-12,2224,Jamaal Tinsley,1610612762,UTA,34.0,190.5,89.35780315882103,Iowa State,USA,2001,1,27,Utah Jazz,G,"FEB 28, 1978",8,Iowa State
4756,2011-12,202379,Jeremy Evans,1610612762,UTA,24.0,205.74,87.99702443051412,Western Kentucky,USA,2010,2,55,Utah Jazz,F,"OCT 24, 1987",1,Western Kentucky
4757,2011-12,2572,Josh Howard,1610612762,UTA,32.0,200.66,95.25451098148434,Wake Forest,USA,2003,1,29,Utah Jazz,F,"APR 28, 1980",8,Wake Forest
4758,2011-12,200794,Paul Millsap,1610612762,UTA,27.0,203.2,114.75900608721686,Louisiana Tech,USA,2006,2,47,Utah Jazz,F,"FEB 10, 1985",5,Louisiana Tech
4759,2011-12,1952,Raja Bell,1610612762,UTA,35.0,195.58,95.25451098148434,Florida International,U.S. Virgin Islands,Undrafted,Undrafted,Undrafted,Utah Jazz,G,"SEP 19, 1976",11,Florida International
4760,2011-12,201967,Dante Cunningham,1610612763,MEM,25.0,203.2,104.32636917019714,Villanova,USA,2009,2,33,Memphis Grizzlies,F,"APR 22, 1987",2,Villanova
4761,2011-12,2240,Gilbert Arenas,1610612763,MEM,30.0,193.04,97.52247552866254,Arizona,USA,2001,2,30,Memphis Grizzlies,G,"JAN 06, 1982",10,Arizona
4762,2011-12,201632,Hamed Haddadi,1610612763,MEM,27.0,218.44,120.20212100044454,None,Iran,Undrafted,Undrafted,Undrafted,Memphis Grizzlies,C,"MAY 19, 1985",3,Saba Battery
4763,2011-12,202951,Jeremy Pargo,1610612763,MEM,26.0,187.96,99.33684716640512,Gonzaga,USA,2009,0,0,Memphis Grizzlies,G,"MAR 17, 1986",R,Gonzaga
4764,2011-12,202729,Josh Selby,1610612763,MEM,21.0,187.96,83.00750242672207,Kansas,USA,2011,2,49,Memphis Grizzlies,G,"MAR 27, 1991",R,Kansas
4765,2011-12,201991,Lester Hudson,1610612763,MEM,27.0,190.5,86.18265279277155,Tennessee-Martin,USA,2009,2,58,Memphis Grizzlies,G,"AUG 07, 1984",1,Tennessee-Martin
4766,2011-12,201188,Marc Gasol,1610612763,MEM,27.0,215.9,120.20212100044454,None,Spain,2007,2,48,Memphis Grizzlies,C,"JAN 29, 1985",3,                                   
4767,2011-12,201578,Marreese Speights,1610612763,MEM,24.0,208.28,115.66619190608812,Florida,USA,2008,1,16,Memphis Grizzlies,F-C,"AUG 04, 1987",3,Florida
4768,2011-12,201144,Mike Conley,1610612763,MEM,24.0,185.42,83.91468824559335,Ohio State,USA,2007,1,4,Memphis Grizzlies,G,"OCT 11, 1987",4,Ohio State
4769,2011-12,201564,O.J. Mayo,1610612763,MEM,24.0,193.04,95.25451098148434,Southern California,USA,2008,1,3,Memphis Grizzlies,G,"NOV 05, 1987",3,Southern California
4770,2011-12,202347,Quincy Pondexter,1610612763,MEM,24.0,198.12,102.05840462301894,Washington,USA,2010,1,26,Memphis Grizzlies,F,"MAR 10, 1988",1,Washington
4771,2011-12,200752,Rudy Gay,1610612763,MEM,25.0,203.2,104.32636917019714,Connecticut,USA,2006,1,8,Memphis Grizzlies,F,"AUG 17, 1986",5,Connecticut
4772,2011-12,2754,Tony Allen,1610612763,MEM,30.0,193.04,96.61528970979128,Oklahoma State,USA,2004,1,25,Memphis Grizzlies,G,"JAN 11, 1982",7,Oklahoma State
4773,2011-12,2216,Zach Randolph,1610612763,MEM,30.0,205.74,117.93415645326634,Michigan State,USA,2001,1,19,Memphis Grizzlies,F,"JUL 16, 1981",10,Michigan State
4774,2011-12,101154,Andray Blatche,1610612764,WAS,25.0,210.82,117.93415645326634,None,USA,2005,2,49,Washington Wizards,F,"AUG 22, 1986",6,South Kent HS (CT)
4775,2011-12,2567,Brian Cook,1610612764,WAS,31.0,205.74,113.39822735890992,Illinois,USA,2003,1,24,Washington Wizards,C-F,"DEC 04, 1980",8,Illinois
4776,2011-12,201858,Cartier Martin,1610612764,WAS,27.0,200.66,99.79044007584076,Kansas State,USA,Undrafted,Undrafted,Undrafted,Washington Wizards,F,"NOV 20, 1984",2,Kansas State
4777,2011-12,202698,Chris Singleton,1610612764,WAS,22.0,203.2,104.32636917019714,Florida State,USA,2011,1,18,Washington Wizards,F,"NOV 21, 1989",R,Florida State
4778,2011-12,101189,James Singleton,1610612764,WAS,30.0,203.2,104.32636917019714,Murray State,USA,Undrafted,Undrafted,Undrafted,Washington Wizards,F,"JUL 20, 1981",4,Murray State
4779,2011-12,202686,Jan Vesely,1610612764,WAS,22.0,210.82,108.86229826455354,None,Czech Republic,2011,1,6,Washington Wizards,F,"APR 24, 1990",R,Partizan
4780,2011-12,202322,John Wall,1610612764,WAS,21.0,193.04,88.45061733994974,Kentucky,USA,2010,1,1,Washington Wizards,G,"SEP 06, 1990",1,Kentucky
4781,2011-12,202348,Jordan Crawford,1610612764,WAS,23.0,193.04,88.45061733994974,Xavier,USA,2010,1,27,Washington Wizards,G,"OCT 23, 1988",1,Xavier
4782,2011-12,202338,Kevin Seraphin,1610612764,WAS,22.0,205.74,124.73805009480093,None,France,2010,1,17,Washington Wizards,C,"DEC 07, 1989",1,Cholet
4783,2011-12,2230,Maurice Evans,1610612764,WAS,33.0,195.58,99.79044007584076,Texas,USA,Undrafted,Undrafted,Undrafted,Washington Wizards,G-F,"NOV 08, 1978",8,Texas
4784,2011-12,201165,Morris Almond,1610612764,WAS,27.0,198.12,102.05840462301894,Rice,USA,2007,1,25,Washington Wizards,G,"FEB 02, 1985",2,Rice
4785,2011-12,2403,Nene,1610612764,WAS,29.0,210.82,113.39822735890992,None,Brazil,2002,1,7,Washington Wizards,F-C,"SEP 13, 1982",9,                                   
4786,2011-12,1740,Rashard Lewis,1610612764,WAS,32.0,208.28,104.32636917019714,None,USA,1998,2,32,Washington Wizards,F,"AUG 08, 1979",13,Elsik HS (TX)
4787,2011-12,202714,Shelvin Mack,1610612764,WAS,22.0,190.5,93.89373225317745,Butler,USA,2011,2,34,Washington Wizards,G,"APR 22, 1990",R,Butler
4788,2011-12,202344,Trevor Booker,1610612764,WAS,24.0,203.2,108.86229826455354,Clemson,USA,2010,1,23,Washington Wizards,F,"NOV 25, 1987",1,Clemson
4789,2011-12,201948,Austin Daye,1610612765,DET,24.0,210.82,90.71858188712795,Gonzaga,USA,2009,1,15,Detroit Pistons,F,"JUN 05, 1988",2,Gonzaga
4790,2011-12,2732,Ben Gordon,1610612765,DET,29.0,190.5,90.71858188712795,Connecticut,USA,2004,1,3,Detroit Pistons,G,"APR 04, 1983",7,Connecticut
4791,2011-12,1112,Ben Wallace,1610612765,DET,37.0,205.74,108.86229826455354,Virginia Union,USA,Undrafted,Undrafted,Undrafted,Detroit Pistons,F-C,"SEP 10, 1974",15,Virginia Union
